id,Umur,Kelas Pekerjaan 2,Berat Akhir,Pendidikan,Jmlh Tahun Pendidikan,Status Perkawinan,Pekerjaan,Jenis Kelamin,Keuntungan Kapital,Kerugian Capital,Jam per Minggu,Gaji
29962,19,9,101549,5,10,1,7,2,0,0,15,0
29963,44,4,168443,3,9,2,6,2,0,0,60,0
29964,48,9,149337,4,12,2,8,2,0,0,55,0
29965,65,9,237024,1,2,2,7,2,0,0,35,0
29966,26,6,271836,3,9,2,4,2,0,0,50,1
29967,44,4,47818,3,9,3,14,1,0,0,60,0
29968,58,1,169329,2,5,2,1,2,0,0,40,0
29969,22,6,212213,5,10,1,11,1,0,0,40,0
29970,35,9,188972,3,9,3,14,1,0,0,30,0
29971,39,9,114591,5,10,3,13,1,0,0,40,0
29972,50,9,34832,5,13,2,10,2,210336000,0,40,1
29973,41,5,218302,5,13,2,6,2,0,0,60,1
29974,29,9,452205,3,9,3,7,1,0,0,36,0
29975,38,4,217054,5,10,3,12,2,0,0,40,0
29976,41,4,157686,5,10,2,14,2,0,0,40,1
29977,23,9,152140,3,9,1,6,1,0,0,40,0
29978,53,9,31460,3,9,3,13,2,0,0,40,0
29979,39,9,184531,3,9,3,7,1,0,0,40,0
29980,64,9,256019,6,14,1,13,1,0,0,35,0
29981,44,6,124692,6,14,2,13,2,0,0,35,1
29982,33,9,354573,6,14,2,13,2,210336000,0,44,1
29983,31,9,103435,3,9,2,5,2,0,0,40,0
29984,21,9,213341,3,7,2,3,2,0,24668000,40,0
29985,27,1,174163,5,10,2,1,1,0,0,40,1
29986,33,9,187802,5,13,2,11,1,0,26418000,40,1
29987,29,4,162298,5,13,2,6,2,0,0,70,1
29988,49,6,116892,5,13,3,13,1,0,0,40,0
29989,39,9,119272,3,6,3,5,2,0,0,40,0
29990,47,9,149700,5,13,2,10,2,210336000,0,40,1
29991,38,9,97759,3,8,1,7,1,0,0,17,0
29992,52,6,133403,3,9,2,5,2,0,0,40,1
29993,55,9,32365,5,13,2,14,2,0,0,45,1
29994,62,9,211035,5,13,2,11,1,0,0,30,1
29995,42,9,324421,3,9,3,6,2,0,0,20,0
29996,29,9,57617,5,10,1,7,1,0,0,34,0
29997,39,9,193260,5,10,2,11,2,0,0,25,0
29998,37,9,171968,5,11,2,11,2,0,0,40,0
29999,45,9,30840,6,14,3,13,2,389592000,0,50,1
30000,50,9,98954,5,10,2,12,2,0,0,40,1
30001,41,9,347653,6,14,2,13,2,0,0,40,1
30002,54,9,234938,3,9,2,6,2,56896000,0,55,0
30003,54,9,220115,5,10,3,11,2,0,0,30,0
30004,65,4,326936,3,9,2,6,1,0,0,40,0
30005,23,9,162945,3,9,2,6,2,0,33278000,40,0
30006,28,9,129882,5,10,1,11,1,0,0,40,0
30007,20,9,133061,3,9,1,3,2,0,0,40,0
30008,20,7,126822,5,10,1,13,1,0,0,15,0
30009,21,9,147280,3,9,1,7,2,0,0,20,0
30010,19,9,186682,3,9,1,7,2,0,0,40,0
30011,46,4,95256,3,9,3,5,2,0,0,50,0
30012,23,7,279243,5,10,1,4,2,0,0,40,0
30013,43,4,194726,3,9,3,8,2,0,0,35,0
30014,27,9,211208,3,7,3,6,2,0,0,40,0
30015,35,9,27408,5,10,1,6,2,0,0,40,0
30016,34,9,75454,3,8,3,7,1,0,0,40,0
30017,26,5,266639,5,13,1,11,1,0,0,40,0
30018,35,7,88215,5,13,2,13,1,0,0,40,1
30019,33,4,222162,3,9,2,8,2,0,0,40,0
30020,64,9,114994,3,9,2,7,2,0,0,20,0
30021,36,4,143385,3,9,2,12,2,0,0,60,0
30022,28,9,59335,5,13,2,11,1,0,0,15,0
30023,49,9,205694,3,9,1,7,1,0,0,40,0
30024,20,9,164219,3,9,1,3,2,0,0,45,0
30025,27,9,110622,5,13,1,11,1,0,0,40,0
30026,72,9,188528,5,11,2,11,2,0,0,45,1
30027,68,7,202699,6,14,2,13,2,0,33278000,42,1
30028,42,9,263608,5,10,3,8,2,0,0,40,0
30029,37,4,353298,3,9,2,6,2,1399986000,0,50,1
30030,30,4,223212,5,13,1,6,2,0,0,40,0
30031,29,9,350162,5,13,2,14,2,0,0,40,1
30032,46,4,45564,4,15,2,13,2,0,0,40,1
30033,36,9,191754,3,9,2,8,2,0,0,40,0
30034,54,9,320196,5,10,3,14,1,0,0,40,0
30035,26,9,231638,5,10,1,11,1,0,0,40,0
30036,36,9,128392,5,13,3,14,2,67018000,0,40,1
30037,61,4,243493,3,9,2,7,2,0,0,12,0
30038,36,9,32709,5,10,3,6,1,46550000,0,45,0
30039,17,6,308901,3,7,1,11,1,0,0,15,0
30040,28,9,340269,3,9,2,8,2,43918000,0,45,0
30041,41,4,287037,3,9,2,13,2,0,0,40,0
30042,42,9,142756,5,10,3,11,1,0,0,35,0
30043,21,9,234108,5,10,1,3,2,0,0,40,0
30044,31,7,73161,6,14,2,13,2,0,24360000,40,0
30045,61,4,48846,7,16,2,13,2,0,0,55,1
30046,34,9,117529,5,10,2,12,2,0,0,54,0
30047,22,9,178452,3,9,1,9,2,0,0,40,0
30048,36,9,136629,5,10,2,9,2,0,0,40,1
30049,22,1,255969,3,8,1,1,2,0,0,48,0
30050,55,1,487411,6,14,2,1,2,0,0,40,1
30051,49,4,219718,5,13,2,6,2,210336000,0,40,1
30052,24,9,109307,3,9,1,6,2,0,0,45,0
30053,51,9,95128,3,9,3,8,2,0,0,40,0
30054,21,1,380219,5,10,1,1,1,0,0,40,0
30055,23,9,193090,5,10,1,11,1,51436000,0,40,0
30056,62,9,270092,6,14,2,13,2,0,0,40,1
30057,24,9,103277,3,9,1,11,1,36358000,0,40,0
30058,52,4,155278,3,6,2,14,2,0,0,40,0
30059,25,9,208117,5,13,1,13,2,0,0,40,0
30060,33,9,131934,3,9,3,14,1,0,0,45,0
30061,18,1,331511,5,10,1,1,2,0,0,30,0
30062,51,4,155963,5,10,2,8,2,0,0,55,0
30063,35,9,214738,3,9,2,8,2,0,0,48,0
30064,56,9,345730,3,9,2,3,2,0,0,40,0
30065,41,9,96635,3,9,1,14,2,0,0,60,0
30066,51,6,193720,3,9,2,3,2,0,0,40,0
30067,38,5,139364,5,13,2,8,2,210336000,0,35,1
30068,19,1,233779,5,10,1,1,2,0,0,60,0
30069,27,9,199903,5,13,1,13,1,0,0,40,0
30070,35,9,160120,6,14,2,14,2,0,0,50,1
30071,28,9,210867,3,7,3,6,2,0,0,40,0
30072,52,9,191529,5,13,3,12,2,0,0,40,0
30073,36,9,414910,2,4,3,6,1,0,0,35,0
30074,35,9,124090,5,11,2,5,2,0,0,99,0
30075,50,9,197189,6,14,2,6,2,0,0,60,0
30076,36,9,227615,1,3,2,8,2,0,0,32,0
30077,41,9,184466,3,7,2,4,2,0,0,55,0
30078,42,9,602513,5,13,2,13,2,0,0,45,1
30079,51,9,194908,3,9,2,11,1,0,0,40,0
30080,33,9,176185,3,8,3,8,2,0,31612000,42,0
30081,30,9,202046,3,9,1,11,2,0,0,20,0
30082,50,6,125417,4,15,1,14,1,0,0,52,1
30083,46,4,342907,3,9,2,6,2,0,0,60,1
30084,23,9,133985,3,6,1,8,1,0,0,40,0
30085,29,9,393829,3,9,2,8,2,0,0,50,1
30086,88,9,30102,5,13,1,14,2,0,25424000,50,0
30087,22,9,336215,4,12,1,11,1,0,0,25,0
30088,25,9,133373,5,13,1,6,2,0,0,40,1
30089,25,9,338013,5,10,3,10,1,0,0,40,0
30090,19,1,369678,3,9,1,1,2,0,0,30,0
30091,40,9,34178,5,10,3,8,2,0,0,40,1
30092,38,6,414791,3,9,2,5,2,0,0,40,1
30093,54,9,87205,3,9,3,11,1,0,0,45,0
30094,50,9,197322,3,7,2,14,2,0,0,50,1
30095,23,9,160398,5,10,2,3,2,0,0,40,0
30096,50,9,145033,4,15,2,13,2,0,33810000,60,1
30097,25,1,170428,5,13,1,1,2,0,0,28,0
30098,25,9,118088,3,9,1,8,2,0,0,40,0
30099,29,9,285290,3,7,1,7,1,0,0,40,0
30100,43,9,350379,1,3,3,2,1,0,0,40,0
30101,38,9,108907,3,9,3,9,2,0,0,40,0
30102,48,6,67229,6,14,3,11,1,0,0,40,0
30103,43,6,143828,6,14,3,13,1,133868000,0,40,1
30104,47,9,216999,5,13,2,14,2,0,0,50,0
30105,56,9,182062,5,13,2,10,2,0,0,48,1
30106,45,9,178922,2,5,1,7,1,0,0,15,0
30107,27,9,44767,3,9,2,12,2,0,0,40,0
30108,43,9,177054,3,9,2,5,2,0,0,60,0
30109,50,9,57852,7,16,2,13,2,0,0,55,1
30110,36,9,357619,5,13,2,14,1,0,0,60,0
30111,49,9,34446,5,10,2,5,2,0,0,40,0
30112,59,8,298449,5,10,2,11,2,0,0,43,0
30113,64,9,169482,5,10,2,14,1,0,0,40,0
30114,25,9,104830,5,13,1,13,1,0,0,15,0
30115,46,9,176814,4,15,2,13,2,1399986000,0,50,1
30116,37,9,194820,3,9,3,8,1,0,0,42,0
30117,62,6,41793,6,14,3,13,1,0,0,50,0
30118,32,8,566117,5,10,3,11,1,0,0,40,0
30119,22,9,109053,3,8,2,5,2,0,0,40,0
30120,19,9,299050,3,7,2,8,2,0,0,60,0
30121,60,9,177665,3,9,2,8,2,0,0,35,0
30122,30,9,187618,3,9,2,14,2,0,0,50,0
30123,33,9,185336,5,11,2,11,1,0,0,40,0
30124,33,4,93930,3,9,2,14,2,0,0,40,0
30125,33,5,128016,3,9,3,6,1,0,0,40,0
30126,31,9,197252,2,4,2,7,2,0,0,40,0
30127,51,9,120914,2,4,2,8,2,41454000,0,40,0
30128,39,9,255027,5,11,3,14,1,0,0,40,0
30129,50,9,594521,2,5,3,11,1,0,0,40,0
30130,33,4,193246,3,9,1,14,2,0,0,55,0
30131,31,7,116677,3,9,2,6,2,0,0,40,0
30132,47,9,229737,3,9,2,8,2,0,0,45,1
30133,37,1,122265,3,9,3,1,1,0,0,42,0
30134,30,1,159589,6,14,2,1,2,0,0,46,1
30135,65,6,172646,2,5,2,14,2,0,0,40,0
30136,26,9,219199,3,9,2,5,2,0,0,50,1
30137,41,9,204662,6,14,2,14,2,0,0,45,1
30138,37,9,254973,3,9,2,3,1,0,0,40,1
30139,24,9,257621,5,13,1,14,1,0,0,40,0
30140,23,9,184255,3,9,2,6,1,0,0,40,0
30141,49,7,423222,6,14,2,6,2,1399986000,0,80,1
30142,21,1,79728,5,10,1,1,1,0,0,40,0
30143,40,9,176716,5,10,2,6,2,0,0,40,1
30144,22,7,262819,5,10,1,11,1,0,0,40,0
30145,56,9,188856,5,13,1,14,1,120596000,0,55,1
30146,30,9,154120,5,13,2,14,2,0,27678000,60,1
30147,37,7,157641,5,10,1,4,1,0,0,30,0
30148,57,9,144012,5,13,2,14,2,0,0,40,1
30149,21,7,299153,5,10,1,11,1,0,0,15,0
30150,36,9,326352,6,14,1,13,2,0,0,45,0
30151,65,9,225580,3,9,3,6,1,0,0,20,0
30152,33,9,159574,2,4,2,11,2,0,0,45,0
30153,72,9,53684,5,10,2,4,2,0,0,40,0
30154,48,9,355978,6,14,2,14,2,0,0,40,0
30155,41,9,181020,3,9,3,3,1,0,0,40,0
30156,47,9,264052,5,10,2,13,2,0,0,50,1
30157,39,9,99270,5,13,2,13,1,0,0,50,1
30158,34,9,49469,5,13,1,6,2,1399986000,0,50,1
30159,34,6,105540,5,13,2,13,2,0,28714000,40,0
30160,30,9,200246,5,11,1,8,2,0,0,40,0
30161,21,7,478457,5,10,1,7,1,0,0,12,0
30162,25,9,34965,5,10,1,6,2,0,0,40,0
30163,39,9,127573,5,13,2,13,1,0,0,30,1
30164,67,4,141085,3,9,3,13,1,0,0,20,0
30165,17,9,127366,3,6,1,7,1,0,0,20,0
30166,49,9,121602,5,13,2,14,2,0,0,40,0
30167,54,9,421561,5,10,2,13,2,0,0,40,1
30168,50,9,117295,3,6,2,8,2,0,0,40,0
30169,28,4,96219,5,13,2,6,1,0,0,5,0
30170,49,9,192776,6,14,2,14,2,0,27678000,45,1
30171,58,9,180779,3,9,2,13,2,0,0,40,0
30172,58,7,259929,7,16,1,14,1,0,0,43,1
30173,61,4,117387,3,7,2,14,2,0,0,20,0
30174,40,9,30201,5,11,3,3,1,0,0,35,0
30175,30,9,175083,3,9,3,5,2,0,0,52,0
30176,49,9,140782,5,13,2,13,1,0,33810000,3,1
30177,46,9,384795,5,13,3,13,1,0,0,32,0
30178,47,5,193960,5,10,2,6,2,102172000,0,45,1
30179,23,9,287681,2,4,1,7,2,0,0,25,0
30180,17,9,98005,3,7,1,6,1,0,0,20,0
30181,26,9,142506,5,13,1,13,1,0,0,35,0
30182,45,9,148995,7,16,1,13,2,1399986000,0,30,1
30183,22,9,55614,3,9,1,3,2,0,0,40,0
30184,32,9,106742,3,9,2,5,2,0,0,40,0
30185,23,9,225724,5,10,1,13,1,0,0,25,0
30186,47,9,170850,5,13,2,10,2,0,0,48,0
30187,51,9,217480,5,10,3,11,2,120596000,0,40,1
30188,21,9,143604,5,10,1,11,1,0,0,12,0
30189,40,9,157403,5,10,1,8,2,0,0,38,0
30190,21,9,211601,5,10,1,11,1,0,0,40,0
30191,21,9,77572,3,9,1,3,1,0,0,34,0
30192,28,9,207513,5,13,2,6,2,102172000,0,42,1
30193,27,9,83517,3,9,1,5,2,0,0,60,0
30194,65,9,262446,3,7,2,7,2,0,0,20,0
30195,30,9,38848,3,9,2,5,2,0,0,40,0
30196,59,9,177120,2,5,2,7,2,0,0,40,0
30197,47,9,107460,3,9,3,14,1,0,0,37,0
30198,43,9,347653,5,10,2,13,2,0,0,48,1
30199,36,9,184498,3,7,2,8,2,0,0,40,0
30200,61,9,168654,3,9,3,11,1,0,0,40,0
30201,70,9,315868,5,13,3,11,2,0,0,40,0
30202,60,9,118197,5,10,2,8,2,0,0,65,0
30203,47,4,104489,5,13,2,6,2,0,0,40,1
30204,45,9,183168,5,13,3,14,1,0,0,40,0
30205,40,6,218995,5,10,2,14,2,0,0,42,1
30206,41,4,34037,3,9,2,12,2,0,0,99,0
30207,44,9,133853,5,10,3,14,1,0,0,50,0
30208,21,9,287681,3,9,1,9,2,0,0,40,0
30209,48,9,172709,3,9,3,7,1,0,0,40,0
30210,25,9,206600,3,8,2,9,2,0,0,40,0
30211,35,9,171393,3,9,2,5,2,0,0,50,0
30212,44,9,99830,5,10,2,8,2,0,0,65,0
30213,59,9,216851,3,9,1,9,2,0,0,40,0
30214,31,9,114691,5,13,1,6,2,0,0,48,0
30215,17,9,27415,3,7,1,3,2,0,0,20,0
30216,36,9,141029,3,9,3,8,1,0,0,40,0
30217,38,9,53930,3,6,1,8,2,0,0,40,0
30218,43,8,186916,6,14,3,4,2,0,0,60,1
30219,40,9,227236,3,9,2,6,2,0,0,50,0
30220,19,1,112780,5,10,1,1,1,0,0,30,0
30221,48,9,188432,3,9,2,9,2,43442000,0,46,1
30222,44,9,292985,5,10,3,8,2,0,0,60,0
30223,46,5,120902,5,13,2,14,2,43442000,0,37,1
30224,35,9,207202,3,6,2,5,2,0,0,70,0
30225,22,5,153516,5,10,1,8,2,0,0,35,0
30226,47,9,274883,3,9,2,5,2,0,0,40,0
30227,45,8,201127,5,10,2,13,2,0,0,56,1
30228,18,9,187790,3,9,1,11,1,0,0,40,0
30229,33,1,177733,2,4,1,1,1,0,0,30,0
30230,72,4,379376,4,15,2,13,2,0,0,35,0
30231,32,4,27939,5,10,2,6,2,0,0,60,0
30232,19,9,376540,3,9,1,11,1,0,0,30,0
30233,49,1,174702,5,10,1,1,2,0,0,35,0
30234,38,4,192939,3,9,2,8,2,0,0,50,0
30235,43,9,185015,1,3,2,2,1,0,0,40,0
30236,22,9,131291,5,10,1,13,2,0,0,15,0
30237,58,9,137547,5,13,2,7,2,0,0,40,0
30238,35,9,150057,5,10,2,14,2,0,0,40,1
30239,37,9,130620,3,8,2,6,1,0,0,33,0
30240,48,9,165484,5,10,2,14,2,0,0,65,1
30241,51,9,50459,6,14,2,13,2,0,24360000,40,0
30242,63,1,528618,3,6,2,1,2,0,0,40,0
30243,38,9,149419,5,11,1,10,2,0,0,50,0
30244,38,7,107164,5,10,3,14,2,0,0,40,0
30245,57,9,278763,5,11,2,14,1,0,0,47,0
30246,59,9,137506,2,5,3,3,2,0,0,40,0
30247,18,9,216284,3,7,1,11,1,0,0,20,0
30248,30,6,233993,5,13,1,13,1,0,0,15,0
30249,19,9,159796,5,10,1,7,1,0,0,12,0
30250,43,9,50197,3,6,3,7,1,0,0,40,0
30251,43,9,131899,5,13,2,14,2,0,0,40,1
30252,42,9,253770,5,10,3,11,1,0,0,40,0
30253,19,9,52372,5,10,1,7,2,0,0,20,0
30254,52,9,72257,3,9,3,3,2,0,0,40,0
30255,23,8,215115,5,10,1,11,1,0,0,25,0
30256,40,9,141537,3,6,3,9,1,0,0,40,0
30257,48,5,36020,5,13,2,14,2,0,0,50,1
30258,22,1,190290,5,10,1,1,2,0,0,65,0
30259,26,9,34161,5,10,1,7,1,0,0,40,0
30260,64,9,278585,3,9,3,9,1,0,0,40,0
30261,67,4,123393,3,9,2,5,2,89852000,0,58,1
30262,36,9,150601,4,15,2,13,2,0,0,50,0
30263,28,9,224629,6,14,1,14,2,0,0,30,0
30264,21,9,132243,4,12,1,7,1,0,0,5,0
30265,17,9,323164,3,6,1,8,1,0,0,35,0
30266,35,9,81232,5,13,2,6,2,210336000,0,50,1
30267,44,9,266135,5,13,2,13,2,0,0,50,1
30268,31,7,176185,3,9,3,11,2,0,0,40,0
30269,35,9,270572,5,13,3,13,1,0,0,40,1
30270,22,9,61850,3,9,1,7,1,0,0,40,0
30271,32,9,195891,4,12,2,13,2,0,0,45,1
30272,37,9,224512,5,11,2,8,2,0,0,45,0
30273,63,9,223637,3,9,1,7,1,0,0,50,0
30274,32,9,210541,5,13,3,6,1,0,0,30,0
30275,51,9,173291,3,9,3,7,1,0,0,40,0
30276,29,9,336167,3,9,1,9,1,0,0,30,0
30277,18,9,232082,3,9,1,9,2,0,0,40,0
30278,45,9,138626,5,10,3,14,2,0,26264000,50,0
30279,34,9,205072,3,9,1,6,2,0,0,50,0
30280,17,9,197186,3,6,1,6,1,0,0,24,0
30281,42,9,121718,5,10,2,11,2,0,0,40,0
30282,52,9,180881,5,13,2,14,2,0,0,40,0
30283,45,5,192835,5,13,2,14,2,0,0,45,1
30284,20,4,132320,3,9,1,5,2,0,0,45,0
30285,28,7,255254,5,13,2,13,1,0,0,37,0
30286,43,9,174575,5,10,3,13,2,0,0,45,0
30287,19,9,1047822,3,7,1,6,1,0,0,25,0
30288,35,9,25803,3,9,2,8,2,0,0,40,0
30289,19,9,120691,3,9,1,6,2,0,0,25,0
30290,47,9,110243,3,7,2,7,2,0,0,40,0
30291,39,7,183092,7,16,3,13,1,0,0,40,1
30292,18,9,36882,3,8,1,6,1,0,0,20,0
30293,36,9,111545,3,9,2,8,2,0,0,70,0
30294,27,9,177057,3,9,1,9,2,0,0,40,0
30295,53,4,100109,6,14,2,14,2,0,27678000,40,1
30296,29,5,168221,5,13,2,14,2,0,24360000,70,0
30297,32,8,386877,5,11,1,10,2,65100000,0,40,0
30298,29,9,177955,2,5,1,2,1,0,0,24,0
30299,29,9,201954,5,13,1,14,2,0,0,35,0
30300,31,9,286675,3,9,3,8,2,0,0,50,0
30301,39,6,167571,3,9,2,7,1,40390000,0,30,0
30302,20,1,39803,5,10,1,1,2,0,0,40,0
30303,21,7,337766,5,10,1,13,2,0,0,20,0
30304,52,9,139347,3,9,2,5,1,0,0,40,0
30305,65,6,382245,3,9,3,14,1,0,0,40,0
30306,23,9,304143,5,10,1,11,1,0,0,10,0
30307,42,9,254773,5,13,2,14,1,0,0,50,1
30308,22,9,230248,4,12,1,11,1,0,0,40,0
30309,37,9,75024,3,9,3,6,1,0,0,25,0
30310,62,1,225657,3,9,2,1,2,0,0,24,0
30311,58,9,82050,5,10,2,5,2,0,0,60,1
30312,33,1,102130,5,10,1,1,2,0,0,40,0
30313,39,9,170174,5,11,1,11,2,200816000,0,40,1
30314,61,9,362068,4,12,2,14,2,0,0,50,1
30315,39,9,204501,6,14,2,14,2,0,0,50,1
30316,60,9,355865,6,14,2,14,2,0,0,50,1
30317,41,5,64112,4,12,2,13,2,210336000,0,50,1
30318,43,4,277647,3,9,2,14,2,0,0,35,0
30319,31,9,217460,5,13,2,14,2,0,0,40,1
30320,42,9,175935,3,9,3,5,2,0,27720000,46,0
30321,56,9,346033,2,5,3,11,2,0,0,40,0
30322,31,4,265807,5,11,2,14,2,43918000,0,50,0
30323,47,9,456661,2,4,2,8,2,0,0,40,0
30324,41,6,175149,3,9,3,5,1,0,0,38,0
30325,23,9,380281,4,12,1,7,2,0,0,25,0
30326,40,9,352971,6,14,2,14,2,0,0,60,1
30327,27,4,404998,5,11,1,8,2,0,0,40,0
30328,24,9,160398,3,8,1,12,2,0,0,30,0
30329,28,9,258231,5,10,1,6,1,0,0,40,0
30330,19,1,341631,3,9,1,1,1,0,0,25,0
30331,33,7,160261,5,13,2,14,2,0,0,40,0
30332,46,9,159869,5,13,2,14,2,0,0,40,1
30333,59,9,750972,3,9,2,9,2,0,0,40,0
30334,58,4,95763,5,10,2,12,2,0,0,60,0
30335,46,9,330416,5,10,2,11,2,0,0,40,0
30336,19,9,138917,5,10,1,6,1,0,0,20,0
30337,32,9,32174,3,9,2,7,1,0,0,40,0
30338,23,9,102942,5,13,1,13,1,0,31612000,40,1
30339,28,9,168514,4,12,2,14,1,0,0,40,0
30340,49,9,185041,6,14,2,14,2,0,27678000,40,1
30341,40,9,155190,3,6,1,8,2,0,0,55,0
30342,48,9,148995,6,14,2,14,2,0,0,40,1
30343,31,9,78602,4,12,3,7,1,0,0,40,0
30344,45,9,304570,5,13,2,14,2,0,0,60,1
30345,35,9,115803,3,7,3,5,2,0,0,40,0
30346,42,8,55457,3,6,2,11,2,0,0,40,0
30347,33,9,126414,5,13,2,7,1,0,0,40,0
30348,25,9,306908,3,9,2,9,2,0,0,40,0
30349,52,9,172962,5,10,2,8,2,0,0,40,1
30350,35,9,187329,5,13,1,13,1,0,0,40,0
30351,31,1,251167,3,9,2,1,1,0,0,30,0
30352,42,1,257780,3,7,2,1,2,0,0,15,0
30353,26,9,149734,3,9,3,8,1,0,22316000,40,0
30354,17,7,179319,3,6,1,7,2,0,0,30,0
30355,40,8,118686,5,13,1,13,1,0,0,45,0
30356,21,9,164177,3,9,2,8,2,0,0,40,0
30357,49,9,200471,1,2,2,8,2,0,0,40,0
30358,51,6,117496,6,14,2,13,1,0,0,40,1
30359,50,4,198581,4,15,2,13,2,0,0,50,1
30360,27,9,401723,3,9,1,11,1,0,0,40,0
30361,26,4,93806,5,10,2,6,2,0,0,55,0
30362,29,9,189702,5,13,1,13,2,147280000,0,50,1
30363,25,8,339956,5,10,2,4,2,0,0,40,0
30364,38,9,247547,3,9,1,7,1,0,0,40,0
30365,43,9,115178,5,11,2,11,1,0,0,40,1
30366,51,8,100653,3,9,3,11,1,0,0,8,0
30367,32,9,187901,5,11,1,14,1,0,0,23,0
30368,22,9,204935,3,9,1,9,2,0,0,40,0
30369,48,9,125120,5,10,3,11,1,0,0,55,0
30370,45,9,168195,3,9,2,5,2,0,0,42,0
30371,54,9,283725,6,14,3,6,1,0,0,40,0
30372,23,9,107882,5,13,1,11,1,0,0,40,0
30373,26,9,211199,3,6,1,8,2,0,0,40,0
30374,46,9,134242,5,10,3,14,1,0,0,40,0
30375,19,1,32477,5,10,1,1,2,0,0,25,0
30376,64,1,155142,3,9,3,1,2,0,0,20,0
30377,22,9,344176,3,9,1,6,2,0,0,20,0
30378,54,9,96062,5,13,2,13,2,0,0,40,0
30379,44,9,99651,6,14,2,14,2,72492000,0,40,1
30380,36,9,134367,3,9,3,7,1,0,0,30,0
30381,50,9,421561,5,10,3,14,2,0,0,40,0
30382,79,9,121552,2,4,3,7,2,0,0,5,0
30383,39,9,680390,3,9,3,9,1,0,0,24,0
30384,36,9,240755,2,5,2,3,2,0,0,60,0
30385,33,6,169652,5,11,1,11,2,0,23366000,55,0
30386,31,6,265426,5,13,1,13,1,0,0,30,0
30387,48,9,102092,3,9,2,8,2,0,0,40,0
30388,28,9,125527,5,10,1,6,2,0,0,50,0
30389,18,9,270502,3,7,1,14,1,0,0,20,0
30390,33,9,198103,3,9,1,8,2,0,0,40,0
30391,65,9,361721,5,11,2,5,2,0,0,20,0
30392,45,5,208802,4,15,3,13,2,353304000,0,36,1
30393,36,9,102945,5,11,3,8,2,0,0,40,0
30394,39,9,230467,5,13,1,6,2,0,0,40,0
30395,48,9,199058,6,14,2,14,2,0,0,40,1
30396,24,9,236696,3,9,2,3,2,0,0,35,0
30397,37,9,109133,6,14,3,14,2,389592000,0,60,1
30398,48,4,171986,3,9,3,13,2,0,0,15,0
30399,44,9,154993,5,10,3,8,1,0,0,55,0
30400,36,6,348728,5,13,1,13,1,0,0,35,0
30401,34,9,132565,3,8,2,8,2,0,0,40,0
30402,30,9,296462,6,14,1,13,2,0,0,30,0
30403,35,9,166193,3,9,3,9,2,0,0,40,0
30404,37,9,99146,5,13,2,14,2,0,27678000,50,1
30405,40,9,174515,3,9,3,9,1,0,0,40,0
30406,49,4,102110,3,9,2,10,2,0,0,30,1
30407,42,4,82161,3,6,3,5,2,0,0,35,0
30408,31,9,72630,5,13,1,14,2,197176000,0,50,1
30409,38,9,111499,4,15,1,13,1,0,0,50,1
30410,40,1,341539,5,10,3,1,1,0,0,30,0
30411,41,9,94113,3,9,2,8,2,1399986000,0,60,1
30412,34,9,175413,4,12,3,6,1,0,0,45,0
30413,32,9,134886,3,9,2,11,1,0,0,40,1
30414,26,9,290286,3,9,1,8,2,0,0,40,0
30415,34,9,191291,5,10,1,8,2,0,0,40,0
30416,47,4,237731,3,9,2,12,2,39606000,0,65,0
30417,60,9,178312,3,7,2,6,2,0,26628000,70,1
30418,43,9,242804,3,9,3,3,2,0,0,40,0
30419,61,9,173866,3,6,2,9,2,0,0,45,1
30420,32,4,106014,5,10,1,7,2,0,0,50,0
30421,43,9,124330,5,10,3,14,1,0,0,46,0
30422,48,9,443377,6,14,1,13,2,0,0,50,0
30423,43,6,160574,5,13,2,8,2,0,0,40,0
30424,40,9,235523,3,9,3,11,1,0,0,40,0
30425,43,7,114191,5,10,2,4,2,0,0,40,0
30426,39,4,200863,4,12,2,14,2,0,0,55,0
30427,27,9,194243,4,15,1,13,1,0,0,40,0
30428,17,9,94492,3,7,1,6,1,0,0,19,0
30429,41,1,29115,5,10,3,1,1,0,0,20,0
30430,21,6,152200,5,10,2,4,2,0,0,40,0
30431,46,9,149640,5,13,3,13,2,0,0,45,1
30432,35,9,153535,3,9,3,3,1,0,0,36,0
30433,65,9,149131,3,7,3,9,2,0,0,40,0
30434,36,9,215392,5,11,2,13,1,0,0,40,1
30435,64,9,21174,3,9,2,14,2,0,0,40,1
30436,34,9,157886,4,12,3,7,1,0,0,40,0
30437,40,9,47902,3,9,2,14,2,0,0,40,0
30438,22,9,151888,3,9,1,7,2,0,0,40,0
30439,36,6,379672,5,11,3,14,1,0,0,60,0
30440,61,9,142922,3,9,2,5,2,0,0,40,0
30441,25,9,267431,5,13,1,13,1,0,0,55,0
30442,51,1,182543,1,2,3,1,1,0,0,40,0
30443,18,9,174926,2,5,1,7,2,0,0,15,0
30444,55,4,340171,3,9,3,8,2,0,0,40,0
30445,23,9,398904,5,13,2,13,1,0,0,40,0
30446,53,9,274528,5,13,3,14,2,0,0,70,0
30447,50,9,233363,3,7,3,7,1,0,0,40,0
30448,32,9,158291,3,9,2,8,2,0,0,50,1
30449,27,9,86681,5,10,3,6,1,0,0,40,0
30450,54,9,215990,6,14,2,14,2,0,26418000,44,1
30451,22,9,215917,3,9,2,8,2,0,0,40,0
30452,42,9,198341,6,14,2,13,2,0,26628000,55,1
