id,Umur,Kelas Pekerja,Berat Akhir,Pendidikan,Jmlh Tahun Pendidikan,Status Perkawinan,Pekerjaan,Jenis Kelamin,Keuntungan Kapital,Kerugian Capital,Jam per Minggu
44754,43,5,33729,5,13,2,6,2,0,0,45
44755,51,9,177927,7,16,2,13,2,0,0,60
44756,26,9,267431,5,13,1,6,1,0,0,20
44757,33,9,213308,5,11,3,11,1,0,0,50
44758,35,9,200153,6,14,2,14,2,0,0,45
44759,19,9,206874,5,11,1,11,1,0,0,40
44760,25,7,129200,5,10,1,5,2,0,0,40
44761,22,9,113550,3,9,1,11,1,0,0,40
44762,54,7,198741,5,10,2,4,2,0,0,40
44763,21,9,51985,3,9,1,8,2,0,0,40
44764,37,6,244341,5,10,1,11,1,0,0,40
44765,41,4,123502,5,10,1,6,2,0,0,40
44766,33,9,80145,3,9,2,5,2,0,0,60
44767,63,4,231105,5,10,2,9,2,0,0,35
44768,24,9,199005,3,9,1,7,2,0,0,25
44769,52,9,120914,5,10,2,8,2,0,0,40
44770,36,9,261012,3,9,3,13,1,0,0,50
44771,36,8,68781,5,10,2,11,2,0,0,35
44772,48,9,199763,3,9,2,13,1,0,0,8
44773,34,4,198813,3,9,1,8,2,0,0,45
44774,46,7,260782,6,14,1,13,1,0,0,40
44775,42,9,247514,5,10,2,3,2,0,0,40
44776,40,9,146659,3,9,2,6,2,0,0,60
44777,19,9,192162,3,9,1,13,1,0,0,40
44778,26,9,104097,5,13,1,14,2,0,0,40
44779,56,9,231781,3,9,2,6,2,0,0,40
44780,50,9,101119,3,6,2,5,2,0,0,40
44781,61,9,28291,3,9,3,12,1,0,0,82
44782,26,1,133373,5,13,1,1,2,0,0,44
44783,19,9,263340,5,10,1,7,1,0,0,15
44784,52,9,163776,3,9,2,6,2,0,26628000,60
44785,20,9,120572,5,10,1,7,1,0,0,12
44786,68,5,260198,5,13,2,6,2,0,0,40
44787,39,9,144169,3,9,2,6,2,0,0,50
44788,31,9,137290,5,13,2,14,2,0,0,55
44789,39,4,176900,3,9,2,7,2,0,0,50
44790,36,4,350103,3,9,2,8,2,0,0,40
44791,61,7,205482,3,9,2,5,1,0,0,60
44792,35,9,111128,5,13,2,14,2,210336000,0,65
44793,49,9,216734,5,13,3,14,1,0,0,40
44794,33,8,207723,6,14,1,13,2,0,0,40
44795,37,9,104359,5,10,2,3,2,0,0,40
44796,19,9,174732,5,10,1,7,2,0,0,25
44797,57,5,146103,3,9,2,6,2,210336000,0,30
44798,21,9,202214,4,12,1,11,1,0,0,10
44799,35,9,297767,5,10,3,11,2,0,0,40
44800,59,4,211678,6,14,2,5,2,0,0,15
44801,34,9,203814,3,9,2,7,1,0,0,35
44802,49,9,151107,3,9,1,8,2,0,0,40
44803,35,9,186035,5,11,1,10,2,0,0,40
44804,26,9,186463,5,10,2,5,2,0,0,40
44805,33,9,72338,4,15,2,14,2,0,0,65
44806,36,4,280169,5,10,2,12,2,48384000,0,8
44807,30,9,196396,5,10,1,9,2,0,0,40
44808,24,9,230126,4,12,2,7,2,0,0,40
44809,28,9,190836,3,9,2,8,2,47754000,0,40
44810,25,9,22546,5,13,1,5,2,0,0,60
44811,69,8,143849,3,7,3,11,1,0,0,20
44812,36,9,176536,5,10,3,11,1,0,0,42
44813,30,9,112263,3,7,3,3,2,0,0,40
44814,30,9,341051,6,14,2,14,2,210336000,0,60
44815,30,9,216864,2,5,3,14,1,0,0,40
44816,59,1,184948,5,11,3,1,2,0,0,48
44817,61,5,61040,5,10,2,6,2,107632000,0,36
44818,70,5,243436,2,5,3,6,2,0,0,45
44819,37,6,212005,5,11,2,14,2,0,0,40
44820,24,9,137591,5,10,1,6,2,0,24668000,40
44821,39,9,198841,6,14,2,13,2,107632000,0,45
44822,38,9,198170,5,11,2,6,2,0,0,40
44823,20,9,216972,3,9,1,6,2,0,0,30
44824,58,6,215245,5,13,1,13,1,0,0,37
44825,34,9,207564,5,10,2,7,1,0,0,12
44826,42,9,176716,6,14,1,14,2,0,0,40
44827,36,4,260454,3,9,2,8,2,0,0,30
44828,58,9,285885,2,5,3,7,1,0,0,40
44829,48,4,121124,5,10,2,13,2,0,0,35
44830,56,9,204049,5,10,2,6,2,0,25872000,50
44831,47,9,121253,7,16,3,13,1,0,0,29
44832,27,1,181284,3,8,2,1,2,0,0,45
44833,38,8,238342,5,13,2,6,2,107632000,0,42
44834,42,6,118261,5,11,3,13,1,0,0,50
44835,48,9,105138,3,9,3,14,1,0,0,40
44836,46,9,96552,5,10,3,9,1,0,0,17
44837,23,9,250918,5,10,1,7,2,0,0,30
44838,63,8,97855,6,14,2,14,2,0,0,50
44839,35,9,216473,5,10,2,11,2,0,0,50
44840,54,9,146834,3,6,2,9,2,0,0,60
44841,35,9,241998,3,9,1,3,2,0,0,30
44842,54,9,182187,5,11,2,4,2,210336000,0,38
44843,54,6,238257,5,13,1,13,2,0,0,50
44844,18,9,58949,3,8,1,7,1,0,0,20
44845,60,9,95680,3,9,2,14,2,0,0,45
44846,36,8,403489,6,14,2,13,2,0,0,45
44847,51,7,167065,3,9,2,14,2,0,0,40
44848,43,9,147110,5,10,2,13,2,0,0,40
44849,40,6,99666,3,9,2,5,2,0,0,55
44850,76,1,431192,2,4,3,1,2,0,0,2
44851,19,9,86150,3,7,1,6,1,0,0,19
44852,49,9,175305,2,4,3,7,1,0,0,40
44853,32,9,165949,5,13,3,9,1,0,22260000,42
44854,34,9,347166,5,10,2,11,2,0,0,40
44855,31,9,97723,5,13,2,13,2,107632000,0,40
44856,20,1,119156,5,10,1,1,2,0,0,20
44857,34,9,144949,3,9,3,3,2,0,0,35
44858,40,9,131650,3,9,2,8,2,0,0,40
44859,28,9,250135,5,10,3,14,1,0,0,40
44860,73,9,29675,3,9,3,7,1,0,0,12
44861,70,4,124449,6,14,2,14,2,0,31444000,8
44862,28,9,268726,3,9,2,8,2,0,0,46
44863,37,9,107737,5,13,2,13,2,0,0,55
44864,27,9,160786,3,9,3,7,2,0,0,30
44865,34,9,162814,3,9,3,4,2,0,0,45
44866,26,8,171928,5,11,1,8,2,0,0,50
44867,52,9,146711,5,13,2,13,2,0,0,50
44868,80,1,172826,3,9,2,1,2,0,0,8
44869,22,9,173736,3,9,2,8,2,0,0,40
44870,40,9,222596,5,13,2,13,2,0,0,60
44871,40,9,72887,5,11,2,9,2,0,0,40
44872,42,7,436006,5,10,2,11,2,0,0,40
44873,26,9,182308,5,10,2,13,2,0,0,40
44874,35,9,253006,5,10,2,13,2,107632000,0,38
44875,41,9,106501,4,12,2,14,2,107632000,0,50
44876,38,1,155676,3,9,3,1,1,0,0,40
44877,40,9,223881,5,10,3,10,2,0,0,50
44878,35,9,341643,5,13,1,6,2,0,0,55
44879,18,1,256179,5,10,1,1,2,8316000,0,10
44880,48,6,123075,6,14,2,13,2,0,0,35
44881,39,4,336793,6,14,2,8,2,0,0,55
44882,42,9,63596,3,9,3,7,1,0,0,30
44883,41,7,47902,5,13,2,11,2,0,0,50
44884,19,9,281704,5,10,1,7,2,0,0,35
44885,54,9,90363,4,12,2,14,2,0,0,40
44886,62,5,236096,3,9,3,14,2,0,0,40
44887,47,9,111961,3,9,2,7,1,0,0,30
44888,59,6,102442,5,13,2,13,1,0,0,45
44889,43,8,369468,5,13,2,13,2,0,0,40
44890,43,9,176138,5,13,2,14,2,0,0,50
44891,20,9,278391,5,10,1,11,2,0,0,25
44892,20,9,316702,5,10,1,6,2,0,0,40
44893,32,9,215047,2,4,2,9,2,0,0,40
44894,20,9,38620,5,10,1,7,2,0,0,20
44895,43,9,193882,3,9,2,14,2,0,0,40
44896,44,9,201723,5,13,2,14,2,210336000,0,45
44897,29,8,157313,5,11,1,13,1,0,0,40
44898,27,9,301654,3,9,1,14,1,0,0,40
44899,18,9,237646,5,10,1,11,2,0,0,30
44900,42,6,117227,6,14,3,13,1,0,0,45
44901,22,6,44064,3,7,1,3,2,0,0,35
44902,19,9,206546,5,10,1,3,2,0,0,24
44903,60,9,130684,5,10,2,8,2,0,0,55
44904,74,9,97167,3,9,2,7,2,0,0,15
44905,25,9,66622,5,10,1,7,1,0,0,25
44906,65,7,215908,3,9,2,11,2,0,30436000,40
44907,39,9,191227,5,13,3,14,1,189700000,0,50
44908,21,9,201179,3,9,1,11,2,0,0,40
44909,19,9,230238,3,9,1,5,2,0,0,46
44910,24,9,181820,5,10,1,11,2,0,0,40
44911,23,9,274424,3,7,3,7,1,0,0,40
44912,38,9,172538,5,13,2,10,2,0,27678000,40
44913,46,9,33084,3,9,3,8,2,0,0,40
44914,45,9,46406,6,14,2,13,2,0,0,36
44915,27,9,29732,5,13,1,13,1,68110000,0,36
44916,35,9,26999,5,13,3,14,1,0,0,42
44917,32,9,73585,5,11,2,8,2,0,0,40
44918,56,9,329948,3,9,2,6,2,0,0,40
44919,18,9,337046,3,6,1,7,2,0,0,40
44920,30,7,61989,5,10,1,13,1,0,0,5
44921,17,9,240143,3,7,1,8,2,0,0,30
44922,23,9,267955,5,10,1,6,1,0,0,40
44923,38,5,225860,3,9,3,14,2,0,0,40
44924,29,9,266583,3,9,2,6,2,39606000,0,38
44925,29,9,282944,7,16,2,13,2,0,0,50
44926,58,9,31532,5,13,2,13,2,0,0,40
44927,55,9,327589,3,9,3,9,1,0,0,40
44928,58,9,372181,3,9,3,6,1,0,0,40
44929,22,9,203182,5,10,3,6,1,0,0,43
44930,23,6,212856,4,12,1,4,1,0,0,35
44931,20,6,87467,5,10,1,13,1,0,0,18
44932,51,9,224763,2,4,2,5,2,0,0,40
44933,29,9,37933,5,13,1,14,1,0,0,40
44934,56,4,346635,6,14,3,6,1,0,32746000,60
44935,47,4,159726,3,9,2,8,2,0,0,40
44936,52,9,310045,2,5,2,9,1,0,0,30
44937,41,4,188738,3,9,3,8,2,0,0,27
44938,54,6,54377,6,14,3,13,1,0,0,40
44939,43,9,114043,5,10,3,11,1,0,0,40
44940,38,9,304001,3,9,2,8,2,0,0,40
44941,17,9,150106,3,6,1,6,1,0,0,20
44942,66,9,423883,3,9,2,8,2,0,0,40
44943,48,9,216214,3,7,2,9,2,0,0,40
44944,29,9,59732,3,9,2,8,2,0,0,40
44945,26,9,141824,5,10,3,14,1,0,0,40
44946,33,9,138142,5,10,3,7,1,0,0,25
44947,35,9,194960,3,9,1,12,2,0,0,40
44948,47,9,44216,3,9,3,14,1,0,0,45
44949,30,4,112358,5,10,2,14,2,0,0,40
44950,59,9,47444,5,10,2,5,2,0,0,74
44951,32,9,176992,3,6,1,8,2,0,0,40
44952,18,1,175648,3,7,1,1,2,0,0,40
44953,23,9,170482,5,10,1,6,2,0,0,45
44954,41,4,204235,4,15,2,13,2,0,0,50
44955,39,9,284166,3,9,1,8,2,0,21896000,50
44956,38,9,126675,3,9,3,8,2,0,30870000,40
44957,25,9,181054,5,13,1,6,1,0,0,40
44958,24,9,461678,5,10,2,12,2,0,0,50
44959,39,9,191503,1,3,2,9,2,0,0,40
44960,77,4,176690,2,5,3,7,1,0,0,40
44961,29,6,181282,5,13,3,13,2,0,0,50
44962,26,4,118523,3,9,2,11,2,0,0,40
44963,49,9,255559,5,10,2,11,1,0,0,40
44964,35,9,317153,3,9,1,6,1,0,0,40
44965,56,9,28729,3,7,3,9,1,0,0,40
44966,32,9,154087,3,9,2,5,2,0,0,40
44967,36,9,325802,3,9,3,6,1,0,0,40
44968,19,9,291181,2,5,1,7,1,0,0,50
44969,21,9,118712,5,11,1,8,2,0,21056000,40
44970,47,9,178309,2,5,1,7,1,0,0,50
44971,37,9,34378,2,4,2,12,2,36120000,0,60
44972,56,9,282023,3,9,2,11,2,0,0,40
44973,46,9,224559,3,9,2,8,2,0,0,35
44974,22,9,315524,5,10,1,11,2,0,0,30
44975,43,7,308498,3,9,2,14,1,0,0,40
44976,42,8,122861,6,14,2,14,2,0,0,40
44977,28,9,309196,5,13,1,4,1,0,0,40
44978,74,1,132112,3,9,2,1,2,0,0,48
44979,19,9,101509,5,10,1,13,2,0,0,32
44980,42,1,116632,5,10,2,1,2,0,0,60
44981,24,9,424034,3,9,1,14,2,0,0,40
44982,50,8,69345,4,12,2,14,2,0,0,60
44983,67,4,167015,5,13,3,6,2,0,0,30
44984,21,9,203715,3,9,1,5,2,0,0,40
44985,31,6,58624,3,9,1,5,2,0,0,40
44986,20,9,298635,5,10,1,6,2,0,0,30
44987,32,9,127895,5,10,1,14,1,0,0,35
44988,71,4,78786,2,4,2,12,2,0,0,10
44989,33,9,171892,4,12,1,9,1,0,0,42
44990,22,9,202153,5,10,1,11,1,0,0,30
44991,36,4,164526,6,14,1,6,2,147280000,0,45
44992,18,3,157131,3,7,1,1,1,0,0,10
44993,36,6,359001,5,10,2,4,2,0,0,48
44994,49,9,91251,3,9,2,7,2,0,0,40
44995,36,9,225330,3,9,3,7,1,0,0,40
44996,29,9,207473,2,4,2,5,2,0,0,40
44997,39,9,320305,5,13,2,13,2,0,0,60
44998,25,9,181896,5,13,1,11,1,0,0,40
44999,18,9,39529,3,8,1,7,1,0,0,32
45000,20,1,84375,3,9,2,1,1,0,0,45
45001,27,9,130807,4,12,2,10,2,0,0,40
45002,32,1,293936,2,4,2,1,2,0,0,40
45003,34,9,50276,5,13,1,6,2,389592000,0,40
45004,26,9,402998,5,13,2,13,2,0,0,58
45005,52,9,115851,3,9,2,8,2,0,0,40
45006,28,9,110145,3,9,2,11,2,0,0,40
45007,33,9,168981,3,9,1,6,1,0,0,40
45008,46,9,330087,5,13,2,14,2,0,0,55
45009,32,9,44677,5,13,1,11,2,0,0,40
45010,44,4,190290,5,10,2,14,2,0,0,80
45011,37,9,117381,3,9,1,4,2,0,0,40
45012,70,1,306563,3,9,2,1,2,0,0,40
45013,36,9,336595,3,9,2,14,2,0,0,50
45014,44,9,259674,6,14,2,14,2,72492000,0,60
45015,24,9,52242,3,9,2,6,1,0,0,40
45016,31,9,19491,5,10,1,8,2,0,0,40
45017,51,9,189762,5,10,2,14,1,0,0,15
45018,37,7,117166,6,14,2,14,2,0,0,40
45019,21,1,120998,5,10,1,1,2,0,0,40
45020,41,9,156566,5,10,2,8,2,0,0,40
45021,35,9,152909,5,13,2,14,2,0,26418000,45
45022,45,9,260543,6,14,3,9,1,0,0,40
45023,51,9,162238,6,14,2,14,2,0,26418000,47
45024,34,9,238376,1,2,2,8,2,0,0,40
45025,19,9,157605,3,9,3,7,1,0,0,40
45026,63,1,133166,7,16,2,1,2,0,0,12
45027,38,9,111499,3,9,2,6,2,0,27678000,99
45028,50,9,217083,3,9,2,11,1,0,0,40
45029,20,1,232022,5,10,1,1,1,0,0,40
45030,23,9,183327,3,9,1,8,1,0,22316000,20
45031,51,1,163998,3,9,2,1,2,0,0,20
45032,33,9,376483,5,10,3,11,1,0,0,40
45033,20,1,194096,5,10,1,1,1,0,0,40
45034,22,9,222993,3,9,1,3,2,0,0,40
45035,24,6,134181,5,13,1,13,1,0,0,50
45036,18,9,231335,3,9,1,6,2,0,0,40
45037,18,9,79443,3,7,1,7,2,0,0,8
45038,37,9,203079,5,13,3,14,1,0,0,55
45039,40,9,77247,3,8,2,8,2,0,0,50
45040,21,9,99970,5,10,1,6,2,0,0,15
45041,18,1,216508,3,9,1,1,2,0,0,30
45042,22,9,88050,4,12,2,14,2,0,0,6
45043,30,9,427474,2,5,2,7,2,0,0,40
45044,47,1,308242,3,9,2,1,2,0,0,40
45045,33,1,234542,5,11,1,1,1,0,0,40
45046,45,9,241350,3,9,2,3,2,0,0,48
45047,38,9,166585,5,13,3,14,1,0,0,55
45048,30,9,165115,5,11,3,11,1,0,0,30
45049,30,9,87054,3,9,2,8,2,0,0,50
45050,20,9,199703,3,9,2,7,2,0,0,28
45051,46,4,56482,3,9,2,8,2,0,0,30
45052,19,9,118306,3,9,1,3,2,0,0,16
45053,69,9,183791,3,9,3,11,1,0,0,25
45054,47,9,126441,5,10,2,10,2,0,0,40
45055,56,6,155657,5,13,3,14,1,0,0,40
45056,22,9,324637,5,10,1,6,2,0,0,42
45057,51,4,388496,5,10,3,8,2,0,0,8
45058,40,9,225823,5,10,3,8,2,0,0,60
45059,28,9,63042,3,9,1,11,2,0,0,35
45060,46,9,164877,5,10,2,8,2,0,0,44
45061,35,9,172571,5,11,3,5,2,0,0,50
45062,38,9,96185,3,9,3,7,1,0,0,32
45063,62,9,214288,3,9,2,9,2,0,0,40
45064,47,7,190325,5,10,3,10,1,0,0,48
45065,32,9,163530,3,9,3,7,1,0,0,40
45066,32,9,199529,5,10,3,10,2,0,27720000,40
45067,58,8,129786,3,6,2,8,2,0,0,40
45068,32,9,93930,3,9,3,9,2,0,0,40
45069,36,9,207157,5,10,3,7,1,0,0,40
45070,46,9,102318,5,10,2,5,2,0,26418000,40
45071,21,9,207103,3,9,1,3,2,0,0,40
45072,32,6,157887,3,9,2,8,2,0,0,40
45073,27,9,321577,3,9,1,9,1,0,0,40
45074,40,5,46221,7,16,1,13,2,1399986000,0,55
45075,31,9,263561,5,13,2,8,2,0,0,40
45076,57,9,190488,3,7,2,8,2,0,0,40
45077,67,1,132057,3,9,2,1,2,0,0,20
45078,25,9,288185,2,5,2,9,2,0,0,40
45079,39,7,218249,5,10,3,13,1,0,0,37
45080,32,7,27051,5,13,2,8,2,0,0,52
45081,19,9,129620,3,6,1,7,1,0,0,30
45082,61,9,438587,1,3,2,9,2,0,0,40
45083,37,9,109633,3,9,3,7,1,0,0,40
45084,41,9,213055,4,12,1,11,1,0,0,50
45085,40,9,179069,5,13,1,13,2,0,0,30
45086,42,5,443508,7,16,2,13,2,0,0,45
45087,47,9,224752,5,10,3,14,1,0,0,40
45088,66,9,101607,3,9,3,9,2,0,0,10
45089,60,9,163729,3,9,3,10,1,36358000,0,40
45090,42,9,44121,6,14,3,13,1,0,26264000,40
45091,56,4,210731,2,4,3,6,2,0,0,20
45092,43,9,147510,5,13,3,13,2,0,0,40
45093,32,9,190511,5,10,2,14,2,0,0,40
45094,82,5,220667,2,4,3,14,1,0,0,40
45095,28,6,167536,4,12,3,13,2,0,0,40
45096,69,9,229418,3,9,2,5,2,0,0,40
45097,25,9,51148,3,9,3,11,1,0,0,40
45098,39,9,259716,3,9,3,9,1,0,0,40
45099,25,9,175540,3,9,1,11,2,0,0,50
45100,48,9,155659,5,11,2,8,2,0,0,40
45101,42,7,136996,5,10,2,4,2,0,0,48
45102,44,4,53956,5,10,2,12,2,0,0,45
45103,29,9,120645,4,12,2,10,1,0,0,40
45104,65,4,115498,5,13,2,6,2,53452000,0,10
45105,38,9,158363,5,10,2,6,2,0,0,40
45106,30,9,158200,4,15,1,13,1,0,0,40
45107,60,5,328011,5,10,2,8,2,0,0,20
45108,27,9,85251,5,10,2,5,2,0,0,45
45109,23,9,324960,3,9,1,8,2,0,0,40
45110,20,9,91733,5,10,1,6,1,0,0,8
45111,66,9,350498,5,10,2,6,2,0,0,28
45112,52,9,201783,5,10,2,14,2,107632000,0,40
45113,52,9,89041,6,14,2,14,2,1399986000,0,40
45114,36,9,247936,3,9,2,7,1,0,0,2
45115,29,4,239511,5,10,3,11,1,0,0,50
45116,24,9,110371,3,8,1,9,2,0,0,40
45117,35,9,187119,5,13,3,6,1,0,27720000,65
45118,58,4,154537,5,13,3,7,1,0,0,20
45119,53,9,177727,3,9,2,9,2,0,0,40
45120,26,9,106705,3,9,1,3,2,0,0,28
45121,26,7,177035,3,7,3,7,1,0,0,40
45122,50,5,140516,5,13,2,11,2,0,0,40
45123,42,9,227968,3,9,1,7,1,0,0,28
45124,39,9,271521,5,13,2,13,2,0,0,48
45125,31,9,308540,5,10,2,8,2,0,0,40
45126,27,9,179565,5,13,1,11,1,0,0,37
45127,29,9,205249,6,14,2,14,2,0,0,40
45128,24,9,270517,3,9,1,7,1,0,0,40
45129,59,9,147989,5,10,2,10,2,0,0,50
45130,34,9,195488,3,9,3,11,1,0,0,40
45131,50,9,341797,3,9,3,8,2,0,0,40
45132,18,9,156981,3,7,1,6,1,0,0,20
45133,20,6,325493,3,9,1,3,2,0,0,40
45134,40,9,186916,5,13,2,13,2,0,0,40
45135,40,9,34987,5,13,1,6,2,0,0,53
45136,47,9,235431,1,1,1,6,1,0,0,40
45137,32,4,198613,5,13,1,6,2,0,0,45
45138,68,9,217424,3,9,2,4,2,0,0,24
45139,35,9,186420,5,13,1,14,1,0,0,55
45140,25,9,224361,3,9,1,7,2,0,0,40
45141,65,9,228182,5,13,2,13,2,0,0,40
45142,24,9,172496,5,13,1,10,2,0,0,55
45143,45,6,238386,5,10,2,4,2,0,0,40
45144,20,1,322144,5,10,1,1,2,0,0,40
45145,29,9,95423,3,9,2,5,2,0,0,80
45146,71,9,182395,5,13,1,8,2,163492000,0,45
45147,90,9,175491,3,9,2,8,2,131404000,0,50
45148,18,9,106943,3,7,1,6,1,0,0,12
45149,46,9,191821,3,9,3,6,1,0,0,40
45150,29,9,109494,5,13,2,13,2,72492000,0,45
45151,25,9,469572,5,10,1,13,2,120596000,0,40
45152,26,9,212748,3,9,2,5,2,0,0,40
45153,39,7,343646,5,13,3,4,2,0,0,40
45154,28,9,30070,5,13,2,6,2,0,0,50
45155,47,4,166894,5,10,3,13,1,0,0,40
45156,36,9,134367,5,13,2,10,1,0,0,32
45157,52,9,160703,3,9,2,11,2,0,0,48
45158,31,4,323020,5,10,2,7,1,0,0,30
45159,22,9,231912,5,11,1,11,1,0,0,37
45160,32,9,162604,3,9,1,9,2,0,0,40
45161,17,9,80576,3,6,1,7,1,0,0,16
45162,22,9,225156,3,9,1,11,1,0,0,40
45163,22,9,61850,6,14,1,6,1,0,0,21
45164,31,9,99844,3,9,1,8,2,0,0,45
45165,19,9,181652,5,10,1,11,1,0,0,24
45166,39,9,117683,3,6,2,3,2,0,0,45
45167,35,6,33943,5,10,2,4,2,0,0,40
45168,40,9,225193,3,9,2,3,2,0,0,63
45169,23,9,132220,3,9,2,3,2,0,0,40
45170,22,1,32732,5,10,1,1,2,0,0,50
45171,65,9,258561,5,13,2,7,2,0,0,20
45172,44,9,755858,3,9,2,8,2,0,0,70
45173,20,1,281668,5,10,1,1,1,0,0,40
45174,19,1,768659,5,10,1,1,2,0,0,60
45175,46,9,360096,5,13,2,14,2,210336000,0,60
45176,19,9,53355,3,7,1,6,2,0,0,12
45177,36,9,356824,3,9,3,6,1,0,0,40
45178,39,9,185624,5,10,2,9,2,0,0,50
45179,22,1,204935,3,9,1,1,2,0,0,40
45180,24,9,42100,5,10,1,11,1,0,0,20
45181,61,9,125155,3,9,2,9,2,0,0,40
45182,23,9,224632,5,13,1,11,1,0,0,38
45183,76,4,161182,5,10,3,6,2,0,0,20
45184,20,9,157894,5,10,1,7,2,0,0,20
45185,31,9,47296,5,10,2,11,1,0,24360000,20
45186,37,9,123833,5,10,1,6,2,0,0,60
45187,21,9,132320,3,7,1,8,2,0,0,35
45188,43,9,64631,3,9,2,14,2,210336000,0,50
45189,52,6,278522,5,10,2,5,2,0,0,40
45190,41,5,230168,5,10,2,6,2,0,0,91
45191,50,9,128814,3,9,3,7,1,0,0,25
45192,47,9,380922,6,14,2,14,2,210336000,0,50
45193,34,1,317219,5,10,2,1,1,0,0,20
45194,45,9,358886,3,8,2,11,2,33698000,0,50
45195,47,9,196707,4,15,3,11,2,0,0,40
45196,49,5,34998,5,10,2,12,2,0,0,60
45197,58,4,143731,3,9,2,6,2,0,0,72
45198,27,9,144133,5,13,2,14,2,0,0,50
45199,36,9,484024,3,9,3,9,2,0,0,40
45200,69,1,214923,4,15,2,1,2,0,0,35
45201,35,9,134367,4,12,3,11,1,0,0,40
45202,36,9,208358,5,10,2,5,2,0,0,40
45203,62,5,118725,3,9,2,14,2,280714000,0,72
45204,44,9,180019,3,9,2,11,1,0,0,40
45205,28,9,228346,5,13,2,14,2,0,0,50
45206,49,4,111066,5,13,2,8,2,0,0,50
45207,41,9,406603,3,9,1,7,2,0,0,6
45208,36,9,423711,3,9,2,9,2,0,0,45
45209,35,9,30916,3,9,2,5,2,0,0,50
45210,44,9,310255,5,10,2,8,2,0,0,60
45211,22,9,24896,3,9,3,10,1,0,0,30
45212,31,1,163890,5,10,1,1,1,0,0,40
45213,31,9,82393,5,10,2,7,2,0,0,30
45214,30,9,303867,3,9,3,5,2,0,0,44
45215,46,5,110702,5,10,3,14,1,28504000,0,60
45216,29,9,90934,5,13,1,13,2,0,0,64
45217,18,9,164134,3,9,1,10,1,0,0,10
45218,37,4,204501,5,13,2,6,2,0,0,20
45219,26,9,242464,5,11,1,14,2,0,0,50
45220,30,9,263150,3,9,3,9,1,0,0,20
45221,52,9,176124,3,9,2,10,2,0,0,40
45222,37,9,135089,5,10,3,7,1,0,0,56
45223,48,9,155509,3,9,1,11,1,0,0,16
45224,35,9,198202,3,9,1,14,1,0,0,54
45225,28,9,133696,5,13,1,6,2,0,0,65
45226,53,9,590941,7,16,1,13,1,0,19712000,40
45227,19,6,91571,5,10,1,11,1,0,0,25
45228,34,9,109917,3,9,3,9,1,0,0,40
45229,43,6,101563,5,13,2,13,2,0,0,40
45230,37,9,156266,3,9,2,8,2,0,0,40
45231,36,9,167482,3,9,1,11,2,0,0,65
45232,49,9,193366,3,9,2,8,2,0,0,40
45233,33,9,170540,3,9,3,11,1,0,0,40
45234,27,9,152951,3,9,1,9,2,0,0,40
45235,18,7,342852,3,9,1,11,2,0,0,40
45236,45,9,54260,5,10,3,8,2,0,0,99
45237,66,7,148380,3,9,2,9,1,19936000,0,10
45238,28,9,221317,5,10,2,3,2,0,0,40
45239,19,9,213024,3,8,1,3,2,0,0,40
45240,51,9,86373,5,13,2,9,2,0,0,25
45241,29,9,109989,3,9,1,6,2,0,0,40
45242,28,9,424340,5,10,1,11,2,0,0,40
45243,19,7,536725,5,10,1,11,1,0,0,15
45244,28,9,190391,5,13,1,6,2,0,0,40
45245,60,4,95490,3,9,2,6,2,0,0,45
45246,40,9,41888,5,10,2,5,2,0,33810000,70
45247,46,9,216414,5,11,2,8,2,0,0,40
45248,34,9,184833,5,13,1,14,1,65100000,0,50
45249,62,1,103575,3,9,2,1,2,72492000,0,40
45250,69,4,215926,2,4,2,7,2,0,0,35
45251,36,9,189703,3,9,2,3,2,0,0,60
45252,34,1,167558,2,4,2,1,1,0,0,40
45253,31,9,196788,3,9,2,11,1,0,0,40
45254,41,9,303521,5,13,3,13,2,65100000,0,45
45255,73,6,147703,3,9,3,7,1,0,0,15
45256,48,9,232840,5,10,3,11,1,0,0,43
45257,35,9,181165,3,9,3,6,1,0,0,40
45258,31,9,154227,3,9,2,8,2,0,0,43
45259,47,4,235646,6,14,2,13,2,0,0,40
45260,30,9,37646,5,10,2,3,2,0,0,40
45261,39,9,108540,3,9,2,6,2,0,0,40
45262,42,9,108502,3,9,3,6,1,0,0,42
45263,45,7,36032,3,9,3,4,1,0,0,40
45264,19,9,216804,2,4,1,7,2,0,0,33
45265,29,9,151382,5,11,3,3,2,0,0,50
45266,29,9,130856,5,10,2,8,2,0,0,60
45267,26,9,229977,2,5,2,8,2,0,0,35
45268,30,9,206512,5,13,1,14,2,0,0,44
45269,58,4,196403,3,9,2,14,1,0,0,10
45270,35,4,256992,1,3,2,7,1,0,0,15
45271,40,9,477345,2,4,2,3,2,0,28798000,40
45272,35,9,185366,5,13,1,6,2,0,0,50
45273,41,9,125461,5,10,2,14,2,0,0,60
45274,36,7,340091,7,16,2,13,1,0,0,36
45275,33,7,243678,5,10,1,10,1,0,0,40
45276,52,5,49069,5,10,2,11,1,0,0,40
45277,62,4,26911,2,4,3,7,1,0,0,66
45278,20,9,283499,5,10,1,5,2,0,0,30
45279,36,9,131239,3,9,1,8,2,0,0,40
45280,44,9,147265,6,14,2,13,2,0,0,40
45281,29,9,228075,3,9,1,11,2,0,0,35
45282,40,9,153372,5,10,2,6,2,0,0,50
